customer.id,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,Status
16934,1,debt_consolidation,0.0774,340.29,11.46163217,18.15,777,7440.041667,11783.0,19,0.0,0,0,0,Approved
16935,1,credit_card,0.1148,329.69,11.1962808,20.26,732,5550.0,41170.0,61.4,0.0,0,0,0,Approved
16936,1,all_other,0.1392,85.35,11.31934072,2.13,687,5340.041667,0.0,0,0.0,1,0,0,Review
16937,1,all_other,0.1322,101.41,9.487972109,5.82,727,2760.041667,1549.0,96.8,1.0,0,0,0,Approved
16938,1,debt_consolidation,0.16,492.21,10.60658506,19.16,662,6540.0,11018.0,82.2,1.0,0,0,0,Review
16939,1,all_other,0.1218,319.68,10.89673933,4.78,712,3480.041667,8077.0,76.9,0.0,0,0,0,Approved
16940,1,all_other,0.0859,303.46,10.22557105,8.43,757,2040.041667,4103.0,15.5,2.0,0,0,0,Approved
16941,1,all_other,0.0894,190.63,11.33857208,9.13,762,3180.041667,8868.0,32.4,0.0,0,0,0,Approved
16942,1,debt_consolidation,0.0774,62.44,10.61643736,6.06,737,8940.041667,37804.0,21.4,1.0,0,0,0,Approved
16943,1,credit_card,0.0774,224.78,11.00209984,4.94,767,2644.041667,2125.0,10.1,0.0,0,0,0,Approved
16944,1,all_other,0.074,31.06,11.11988288,0.52,792,15030.0,35.0,0.1,1.0,0,0,0,Approved
16945,1,credit_card,0.0859,324.01,11.08214255,7.09,782,4950.041667,613.0,4,1.0,0,0,0,Approved
16946,1,home_improvement,0.1531,870.39,12.3883942,14.72,697,4140.041667,28813.0,44.9,3.0,0,0,1,Review
16947,1,debt_consolidation,0.1287,336.34,10.77895629,16.18,702,1860.0,5029.0,58.5,0.0,0,0,0,Approved
16948,1,small_business,0.1739,179.24,11.15625052,15.34,697,8550.041667,1837.0,31.7,3.0,0,0,0,Review
16949,1,debt_consolidation,0.1148,560.47,10.86856845,21.53,742,3243.0,16285.0,41.3,0.0,0,0,0,Approved
16950,1,credit_card,0.1809,904.88,11.51292546,19.75,677,5520.0,73999.0,86.8,1.0,0,0,1,Review
16951,1,debt_consolidation,0.1114,295.24,10.81977828,14.88,747,1863.0,546.0,3.7,4.0,0,0,0,Approved
16952,1,all_other,0.0894,381.26,10.67359577,12.58,777,2160.0,1876.0,20.2,0.0,0,0,0,Approved
16953,1,all_other,0.0774,62.44,10.23995979,20.23,747,3990.0,5121.0,17.7,4.0,0,0,0,Approved
16954,1,debt_consolidation,0.1218,765.9,11.00209984,12.34,732,2760.041667,3075.0,28,1.0,0,0,0,Approved
16955,1,debt_consolidation,0.1253,334.67,11.00209984,14.36,702,9750.041667,8892.0,25.5,2.0,0,1,0,Approved
16956,1,debt_consolidation,0.1218,666.0,10.93310697,13.5,727,2550.0,21771.0,63.7,0.0,0,0,0,Approved
16957,1,all_other,0.1645,141.51,10.58294141,16.88,662,1597.041667,4701.0,72.3,0.0,0,0,0,Review
16958,1,debt_consolidation,0.1253,261.04,10.6454249,19,702,4320.0,0.0,0,2.0,0,0,0,Approved
16959,1,debt_consolidation,0.1218,299.7,10.30895266,9.48,737,3810.041667,4105.0,57.8,0.0,0,0,0,Approved
16960,1,debt_consolidation,0.0894,381.26,11.40756495,6.19,752,3394.041667,24907.0,45.3,0.0,0,0,0,Approved
16961,1,credit_card,0.0894,559.18,11.05089001,12.34,782,14100.04167,8943.0,21.2,1.0,0,0,1,Approved
16962,1,small_business,0.1565,769.7,11.08214255,17.28,732,3930.041667,23429.0,56.1,2.0,0,0,0,Approved
16963,1,debt_consolidation,0.1392,477.92,10.7254676,23.26,687,6570.0,14902.0,87.7,0.0,0,0,0,Review
16964,1,debt_consolidation,0.0894,149.33,10.36646657,21.3,722,1950.041667,4638.0,69.2,0.0,0,0,0,Approved
16965,1,all_other,0.1426,411.67,11.05089001,10.7,677,2040.041667,5849.0,45.3,1.0,0,0,0,Review
16966,1,credit_card,0.1385,330.81,12.10071213,21.03,677,4680.041667,57858.0,75.8,1.0,0,0,0,Review
16967,1,all_other,0.1218,699.3,10.88893114,4.84,802,8010.0,120.0,2.4,1.0,0,0,1,Approved
16968,1,debt_consolidation,0.1114,328.04,11.28978191,21.04,727,4171.041667,20901.0,67.4,0.0,0,0,0,Approved
16969,1,credit_card,0.1392,721.15,11.3736634,18.33,702,3810.041667,15158.0,88.6,1.0,0,0,0,Approved
16970,1,debt_consolidation,0.1565,848.42,11.38584181,15.72,687,3810.041667,31710.0,93.5,0.0,0,1,0,Review
16971,1,debt_consolidation,0.1322,439.41,10.46310334,22.53,722,3150.041667,6580.0,88.3,0.0,0,0,0,Approved
16972,1,major_purchase,0.0859,158.06,11.15625052,2.35,747,8160.041667,71.0,0.3,1.0,0,0,0,Approved
16973,1,debt_consolidation,0.0774,46.83,10.26813067,15.04,742,7500.041667,949.0,22.1,0.0,0,0,0,Approved
16974,1,home_improvement,0.1392,648.61,11.72803684,11.17,692,5130.0,22294.0,69,0.0,0,0,0,Review
16975,1,debt_consolidation,0.167,213.01,10.76848499,0.76,662,3330.0,981.0,89.2,0.0,0,0,1,Review
16976,1,debt_consolidation,0.1607,563.11,11.47110297,12.74,727,7260.0,9653.0,9.7,1.0,2,0,0,Approved
16977,1,all_other,0.1253,66.94,10.91508846,9.56,682,5520.0,6810.0,56.7,0.0,0,0,0,Review
16978,1,debt_consolidation,0.1062,455.84,10.81977828,13.25,722,11181.04167,14706.0,72.4,1.0,0,0,0,Approved
16979,1,debt_consolidation,0.0894,190.63,10.99851024,17.58,722,3030.041667,6908.0,32,2.0,0,0,0,Approved
16980,1,educational,0.1218,499.5,11.15625052,2.18,737,5101.0,4509.0,60.1,0.0,0,0,1,Approved
16981,1,debt_consolidation,0.1218,249.75,10.16585182,0,762,3120.041667,0.0,0,3.0,0,0,0,Approved
16982,1,debt_consolidation,0.0774,130.34,10.46310334,8.98,792,7890.041667,1357.0,4.2,1.0,0,0,0,Approved
16983,1,debt_consolidation,0.1253,247.66,11.73606902,7.47,722,5820.0,24344.0,65.8,0.0,0,0,0,Approved
16984,1,all_other,0.1218,133.2,11.60823564,11.87,697,9570.0,4254.0,64.5,0.0,0,0,0,Review
16985,1,debt_consolidation,0.1531,522.23,11.40756495,16.79,682,5581.041667,51605.0,97.9,1.0,0,0,0,Review
16986,1,debt_consolidation,0.1357,475.56,11.27720313,16.34,687,5520.0,11889.0,54.8,1.0,0,1,0,Review
16987,1,home_improvement,0.1635,423.95,11.28978191,5.64,672,4084.0,7472.0,97,0.0,0,1,0,Review
16988,1,educational,0.1461,344.76,11.04132055,8.46,712,4920.041667,3088.0,14.1,1.0,0,0,0,Approved
16989,1,all_other,0.1704,267.56,10.77895629,4.92,687,1144.0,8398.0,76.3,0.0,0,0,0,Review
16990,1,debt_consolidation,0.16,527.36,11.47210347,11.13,662,4080.0,14337.0,56.4,2.0,2,0,0,Review
16991,1,all_other,0.1322,189.29,11.23581399,3.31,687,4560.041667,3860.0,68.9,0.0,0,0,0,Review
16992,1,all_other,0.1183,142.48,11.58988651,17.63,707,10830.04167,15050.0,28.9,2.0,0,0,0,Approved
16993,1,debt_consolidation,0.1287,403.6,10.55309029,14.98,722,1560.041667,7060.0,71.8,0.0,0,0,0,Approved
16994,1,debt_consolidation,0.1357,407.63,10.6454249,21.77,682,5130.0,7263.0,60,2.0,0,0,0,Review
16995,1,debt_consolidation,0.1357,506.14,10.98359637,12,687,4170.041667,15445.0,78,1.0,0,0,0,Review
16996,1,debt_consolidation,0.1287,815.61,11.51292546,13.52,717,2970.0,28056.0,57,0.0,0,0,0,Approved
16997,1,debt_consolidation,0.0894,247.82,10.77895629,12.95,742,4560.041667,20035.0,65.4,0.0,0,0,0,Approved
16998,1,debt_consolidation,0.0894,571.89,11.40756495,4.64,797,9720.041667,2347.0,9.9,0.0,0,0,0,Approved
16999,1,debt_consolidation,0.1183,447.31,10.54841566,22.54,712,6000.041667,13813.0,52.7,0.0,0,0,0,Approved
17000,1,debt_consolidation,0.1322,162.25,10.71441777,15.17,677,3123.041667,6354.0,74.8,0.0,0,0,0,Review
17001,1,small_business,0.1357,135.88,11.30958454,8.71,762,3244.0,8328.0,11,1.0,0,0,0,Approved
17002,1,educational,0.1183,662.68,11.51292546,6.72,737,3041.041667,4070.0,19.5,0.0,0,0,0,Approved
17003,1,credit_card,0.1218,33.3,10.40426284,13.56,692,2130.0,13781.0,65.8,3.0,0,0,0,Review
17004,1,credit_card,0.1148,98.91,10.55841352,3.05,722,1620.041667,3738.0,30.4,1.0,0,0,0,Approved
17005,1,debt_consolidation,0.1148,105.5,10.66895539,21.43,712,3664.0,11262.0,27.1,1.0,0,0,0,Approved
17006,1,all_other,0.1426,548.9,11.1844214,18.87,682,5190.0,33587.0,45.6,0.0,0,0,0,Review
17007,1,debt_consolidation,0.1322,371.81,10.80523301,15.54,692,4080.0,11922.0,62.7,1.0,0,0,0,Review
17008,1,all_other,0.1913,220.33,11.28978191,0.38,667,8370.0,234.0,3.3,2.0,1,0,0,Review
17009,1,debt_consolidation,0.0859,410.94,11.51292546,18.35,782,5580.041667,6031.0,5.8,2.0,0,0,0,Approved
17010,1,major_purchase,0.1392,674.21,10.53049493,14.13,692,13620.04167,1466.0,16.9,0.0,4,0,0,Review
17011,1,debt_consolidation,0.0859,158.06,11.22524339,12.59,747,6060.041667,8119.0,23.9,1.0,0,0,1,Approved
17012,1,small_business,0.1426,123.51,12.24047407,2.24,742,5190.0,105418.0,66.2,3.0,0,0,1,Approved
17013,1,debt_consolidation,0.1062,455.84,10.4341158,18.07,717,2490.0,7292.0,65.1,1.0,0,0,0,Approved
17014,1,major_purchase,0.1461,517.13,10.49127422,9.17,732,1892.0,0.0,,2.0,0,0,0,Approved
17015,1,debt_consolidation,0.1357,84.93,10.55841352,13.5,677,3720.0,2542.0,29.9,2.0,0,0,0,Review
17016,1,debt_consolidation,0.0774,156.1,10.30895266,7.96,767,4170.041667,3067.0,11.9,0.0,0,0,0,Approved
17017,1,debt_consolidation,0.1565,848.42,11.56171563,1.1,702,4381.0,2883.0,31,0.0,0,0,0,Approved
17018,1,debt_consolidation,0.1322,253.51,11.1844214,24.23,692,5250.041667,3290.0,50.6,1.0,0,0,0,Review
17019,1,debt_consolidation,0.1426,603.79,11.38509209,8.73,692,5402.041667,19281.0,89.7,0.0,0,0,0,Review
17020,1,small_business,0.1565,874.66,11.53272809,7.36,767,5340.041667,0.0,0,0.0,0,0,0,Approved
17021,1,all_other,0.0774,156.1,10.57449137,10.98,757,4770.0,11305.0,52.6,3.0,0,0,0,Approved
17022,1,debt_consolidation,0.1287,336.34,10.71441777,12.64,692,6180.0,9123.0,50.2,2.0,0,0,0,Review
17023,1,home_improvement,0.1461,186.17,9.903487553,4.8,702,1560.041667,3713.0,77.4,0.0,0,0,0,Approved
17024,1,debt_consolidation,0.1253,811.56,12.56723749,13.89,727,5190.0,43922.0,65.7,2.0,0,0,0,Approved
17025,1,debt_consolidation,0.1565,685.73,11.11986806,13.58,677,4830.0,11189.0,65.1,0.0,0,1,1,Review
17026,1,debt_consolidation,0.1287,201.8,10.08580911,8.7,692,2400.041667,3374.0,63.7,0.0,0,0,0,Review
17027,1,debt_consolidation,0.1645,849.06,11.00209984,21.78,692,3000.0,35819.0,95.8,0.0,0,0,0,Review
17028,1,debt_consolidation,0.1322,202.81,10.66895539,22.32,687,2310.041667,7115.0,76.5,0.0,0,0,0,Review
17029,1,home_improvement,0.1287,672.67,10.85127695,0.23,802,6240.0,41.0,0.2,3.0,0,0,1,Approved
17030,1,home_improvement,0.1385,341.04,11.15625052,7.89,692,3180.041667,0.0,0,0.0,0,0,0,Review
17031,1,credit_card,0.1148,329.69,10.3859137,23.41,722,3180.041667,9430.0,45.3,0.0,0,0,0,Approved
17032,1,credit_card,0.0788,100.1,10.94316338,21.49,722,3896.041667,3630.0,71.2,1.0,0,0,0,Approved
17033,1,major_purchase,0.1426,205.84,9.942708266,0.87,682,1920.041667,422.0,7.7,0.0,0,0,0,Review
17034,1,home_improvement,0.0894,317.72,10.63585545,6.61,752,2160.0,3.0,0,0.0,0,0,0,Approved
17035,1,credit_card,0.1287,260.66,10.30253209,22.42,692,6990.0,7751.0,52.7,0.0,0,1,1,Review
17036,1,debt_consolidation,0.1322,283.93,10.49127422,2.3,687,2521.0,2047.0,27.7,1.0,1,0,0,Review
17037,1,debt_consolidation,0.1392,170.69,10.54534144,5.68,687,1650.041667,4324.0,86.5,1.0,0,0,0,Review
17038,1,debt_consolidation,0.1635,621.8,11.40756495,17.35,667,4980.041667,14555.0,70,0.0,0,0,0,Review
17039,1,debt_consolidation,0.1114,229.63,10.59663473,21.99,717,2310.041667,6823.0,71.1,1.0,0,0,0,Approved
17040,1,debt_consolidation,0.1183,331.34,10.59663473,0.54,732,3780.041667,554.0,14.2,0.0,0,1,0,Approved
17041,1,home_improvement,0.1253,836.66,11.77528973,11.13,752,4590.041667,40327.0,54.8,5.0,0,0,0,Approved
17042,1,debt_consolidation,0.0774,187.32,11.69524702,4.7,767,5730.041667,4378.0,27.4,0.0,0,0,0,Approved
17043,1,all_other,0.0988,483.16,11.09741002,7.69,752,5400.041667,8816.0,23.8,0.0,0,0,0,Approved
17044,1,credit_card,0.0774,124.88,11.08214255,1.83,767,4920.041667,4370.0,21,1.0,0,0,0,Approved
17045,1,credit_card,0.1496,277.16,11.47210347,5.65,662,4381.0,12080.0,74.1,1.0,2,1,0,Review
17046,1,debt_consolidation,0.1392,564.12,11.15625052,14.09,692,5340.041667,17357.0,83.9,1.0,0,0,0,Review
17047,1,major_purchase,0.0859,309.78,10.66895539,14.99,762,7680.0,5164.0,11.9,0.0,0,0,0,Approved
17048,1,debt_consolidation,0.1114,393.65,11.91839057,2.37,737,4050.0,10944.0,29.8,0.0,0,0,0,Approved
17049,1,debt_consolidation,0.1322,253.51,10.89673933,15.56,697,7923.041667,4552.0,25.6,1.0,0,0,0,Review
17050,1,all_other,0.1148,118.69,10.34817337,11.23,717,2760.041667,1866.0,74.6,0.0,0,0,0,Approved
17051,1,debt_consolidation,0.1311,398.19,11.23848862,20.42,692,4267.041667,12764.0,44.3,0.0,0,1,0,Review
17052,1,credit_card,0.1253,267.74,10.49127422,10.37,697,9842.0,8301.0,79.8,0.0,0,0,1,Review
17053,1,home_improvement,0.1531,870.39,12.22587527,7.21,697,5101.0,28406.0,45,0.0,0,0,0,Review
17054,1,all_other,0.0988,483.16,10.4341158,16.41,762,3091.041667,6919.0,26.5,0.0,0,0,0,Approved
17055,1,debt_consolidation,0.0788,359.73,11.00209984,4.96,752,5704.041667,12564.0,39.3,0.0,0,0,0,Approved
17056,1,all_other,0.1392,51.21,10.81977828,17.04,672,3900.041667,4376.0,93.1,2.0,0,0,0,Review
17057,1,debt_consolidation,0.1635,565.27,11.00209984,24.8,697,13170.0,17353.0,45.4,1.0,0,0,0,Review
17058,1,debt_consolidation,0.0859,252.89,11.03563132,4.8,752,3660.0,8903.0,21.4,1.0,0,0,0,Approved
17059,1,debt_consolidation,0.0751,311.1,11.46163217,2.93,757,3720.0,6757.0,20.6,1.0,0,0,0,Approved
17060,1,debt_consolidation,0.1148,65.94,10.26813067,14.25,702,3180.041667,179.0,59.7,2.0,0,0,0,Approved
17061,1,debt_consolidation,0.1136,378.48,10.30895266,22.68,702,1861.0,946.0,9,1.0,1,0,0,Approved
17062,1,debt_consolidation,0.1218,99.9,10.30895266,20.04,697,1650.041667,3832.0,66.1,1.0,0,0,0,Review
17063,1,debt_consolidation,0.1099,274.98,10.858999,18.62,702,4940.041667,9222.0,34.7,3.0,0,1,0,Approved
17064,1,debt_consolidation,0.0894,206.52,11.12726298,16.45,727,3840.041667,12658.0,53.4,0.0,0,0,0,Approved
17065,1,all_other,0.1461,193.07,10.59663473,17.58,667,5280.041667,1182.0,39.4,0.0,1,0,0,Review
17066,1,debt_consolidation,0.1099,98.21,10.66895539,9.82,687,6462.041667,14338.0,34.2,1.0,0,0,0,Review
17067,1,all_other,0.0774,62.44,9.392661929,14.9,757,5438.0,2234.0,21.6,0.0,0,0,0,Approved
17068,1,debt_consolidation,0.1136,658.23,11.17043516,8.25,717,12692.04167,30987.0,48.4,1.0,4,0,0,Approved
17069,1,debt_consolidation,0.0788,306.55,10.77895629,7.95,742,3990.0,11723.0,34.5,0.0,0,0,0,Approved
17070,1,all_other,0.0676,49.24,11.33260191,3.65,782,3333.0,6955.0,14.6,4.0,0,0,0,Approved
17071,1,credit_card,0.1025,388.62,11.35040654,18.56,732,3510.041667,15173.0,41.6,2.0,0,0,0,Approved
17072,1,debt_consolidation,0.1136,798.1,11.72803684,13.73,727,5070.0,28237.0,59.7,0.0,0,0,0,Approved
17073,1,credit_card,0.1496,45.05,10.74720759,16,662,6750.041667,8856.0,90,0.0,3,0,0,Review
17074,1,debt_consolidation,0.0751,279.99,10.89673933,16.29,767,4410.0,4688.0,16.4,0.0,0,0,0,Approved
17075,1,all_other,0.0676,76.93,10.28192399,2.38,752,5610.041667,1988.0,13.3,2.0,0,0,0,Approved
17076,1,credit_card,0.1533,365.7,10.51867319,14.3,672,6450.041667,14726.0,92.6,0.0,0,1,0,Review
17077,1,major_purchase,0.1062,651.2,10.71441777,19.17,737,3750.041667,11141.0,48,1.0,0,0,0,Approved
17078,1,debt_consolidation,0.1385,443.35,10.91508846,13.9,682,4290.041667,20437.0,73.5,1.0,0,0,0,Review
17079,1,all_other,0.1645,530.67,11.153819,11.02,662,7830.041667,16478.0,84.9,0.0,0,0,0,Review
17080,1,all_other,0.1025,259.08,11.51292546,2.68,717,3840.041667,3194.0,5.1,3.0,0,0,0,Approved
17081,1,debt_consolidation,0.0788,256.5,11.1844214,12.23,747,6840.041667,8185.0,46,2.0,0,0,0,Approved
17082,1,all_other,0.1459,448.05,10.73639668,22.98,677,3288.0,7719.0,55.9,0.0,0,0,0,Review
17083,1,all_other,0.1311,70.87,9.61580548,19.04,672,1950.041667,4285.0,62.1,0.0,0,0,0,Review
17084,1,all_other,0.1385,162.0,9.729134165,11.64,677,4080.0,5166.0,86.1,0.0,1,0,1,Review
17085,1,all_other,0.1645,424.53,12.04355372,10.05,692,4053.0,22215.0,90.3,0.0,0,0,0,Review
17086,1,major_purchase,0.0788,203.33,11.15625052,23.09,722,8130.041667,16559.0,31.7,1.0,0,0,0,Approved
17087,1,credit_card,0.1062,618.64,11.28978191,13.29,737,5070.0,14462.0,36.1,1.0,0,0,0,Approved
17088,1,debt_consolidation,0.1025,153.83,9.549665678,14.62,707,2100.041667,5905.0,64.2,1.0,0,0,0,Approved
17089,1,credit_card,0.0788,312.81,10.6454249,19.77,737,4500.041667,15664.0,62.7,2.0,0,0,0,Approved
17090,1,major_purchase,0.0988,80.53,10.30895266,21.16,717,2280.0,7747.0,61,1.0,0,0,0,Approved
17091,1,debt_consolidation,0.1136,724.05,11.60823564,8.51,717,7920.041667,20418.0,74.8,0.0,0,0,0,Approved
17092,1,major_purchase,0.1025,129.54,10.59663473,4.2,727,3240.0,3276.0,42,1.0,0,0,0,Approved
17093,1,all_other,0.1099,687.44,11.28978191,18.82,757,7140.041667,31503.0,60.6,3.0,0,0,0,Approved
17094,1,all_other,0.0751,155.55,10.08580911,3.6,787,4800.0,1574.0,10.2,1.0,0,0,0,Approved
17095,1,credit_card,0.0751,93.33,9.648595303,14.55,742,1919.041667,1932.0,24.1,4.0,0,0,0,Approved
17096,1,major_purchase,0.0714,154.7,10.38899537,7.46,762,4920.041667,26110.0,40.4,2.0,0,0,0,Approved
17097,1,debt_consolidation,0.1311,404.94,10.70126498,22.43,692,5490.0,10337.0,61.9,0.0,0,0,0,Review
17098,1,debt_consolidation,0.1025,194.31,11.50287513,21.9,712,3030.041667,6809.0,42.3,3.0,0,0,0,Approved
17099,1,all_other,0.1348,71.25,10.04324949,3.7,667,2910.0,1103.0,36.8,1.0,0,0,0,Review
17100,1,debt_consolidation,0.1348,678.49,10.91508846,10.89,702,4110.041667,15537.0,81.8,0.0,0,0,0,Approved
17101,1,debt_consolidation,0.157,350.11,10.77895629,23.63,662,5850.0,10586.0,63.8,0.0,2,0,0,Review
17102,1,major_purchase,0.1645,212.27,10.23422911,15.13,682,4320.0,7886.0,98.6,0.0,0,0,0,Review
17103,1,all_other,0.1459,372.23,10.13062313,1.96,677,4682.0,1713.0,24.1,0.0,0,0,0,Review
17104,1,debt_consolidation,0.1533,644.33,11.00209984,11.2,732,4391.0,4978.0,99.6,0.0,0,0,0,Approved
17105,1,debt_consolidation,0.1099,392.83,11.46163217,4.47,732,8401.0,13855.0,42.5,0.0,0,0,0,Approved
17106,1,all_other,0.0988,309.22,10.37349118,17.06,732,4475.0,8153.0,62.7,1.0,0,0,0,Approved
17107,1,major_purchase,0.1422,137.14,9.392661929,2.4,707,1290.041667,1088.0,51.8,1.0,0,0,0,Approved
17108,1,debt_consolidation,0.1311,607.41,11.19821472,10.25,702,3300.0,8613.0,40.6,0.0,0,1,1,Approved
17109,1,debt_consolidation,0.1136,138.23,10.40426284,7.49,687,1851.0,4898.0,17.4,1.0,0,0,1,Review
17110,1,debt_consolidation,0.1533,583.38,10.51867319,15.73,672,1950.041667,15353.0,84.4,1.0,0,0,0,Review
17111,1,small_business,0.1025,809.62,11.80559508,0.13,787,8010.0,6330.0,8.4,1.0,0,0,0,Approved
17112,1,debt_consolidation,0.1422,411.41,10.93745465,13.93,682,4290.041667,7642.0,94.4,2.0,1,1,0,Review
17113,1,debt_consolidation,0.1645,583.73,11.47210347,15.1,667,4620.041667,19257.0,92.6,1.0,0,0,1,Review
17114,1,all_other,0.1385,511.56,10.95080655,12.74,682,3420.041667,21113.0,72.6,2.0,0,0,0,Review
17115,1,debt_consolidation,0.1273,537.06,10.71441777,19.29,717,3001.0,12790.0,49.8,0.0,0,0,1,Approved
17116,1,credit_card,0.0788,225.22,11.11988288,19.47,727,5130.0,10861.0,57.5,1.0,0,0,0,Approved
17117,1,debt_consolidation,0.1533,383.12,11.15625052,24.12,672,5370.041667,18107.0,68.8,2.0,0,0,0,Review
17118,1,credit_card,0.1385,682.08,11.69524702,13.61,707,3360.0,22061.0,91.9,1.0,0,0,0,Approved
17119,1,debt_consolidation,0.1719,303.85,11.22524339,7.86,662,2730.041667,15350.0,84,3.0,1,0,0,Review
17120,1,all_other,0.1025,647.7,11.03488966,16.32,752,2130.0,2526.0,26.3,0.0,0,0,0,Approved
17121,1,debt_consolidation,0.1348,407.09,11.56171563,11.18,682,7680.0,1392.0,13.9,1.0,0,0,0,Review
17122,1,small_business,0.1311,674.9,11.8493977,9.21,732,6060.041667,28651.0,92.4,0.0,1,0,1,Approved
17123,1,all_other,0.1385,511.56,11.20357022,16.24,707,6240.0,14153.0,95.6,1.0,0,0,1,Approved
17124,1,debt_consolidation,0.1099,497.58,10.83958091,8.56,717,1980.041667,13402.0,23.3,1.0,0,0,0,Approved
17125,1,debt_consolidation,0.0788,265.89,10.91508846,7.85,737,2821.041667,8799.0,47.8,0.0,0,0,0,Approved
17126,1,all_other,0.1025,103.64,11.35040654,2.51,737,4260.041667,8497.0,73.2,1.0,0,0,0,Approved
17127,1,all_other,0.0988,483.16,11.35040654,0.21,797,5550.0,365.0,3.7,0.0,0,0,0,Approved
17128,1,home_improvement,0.0788,312.81,10.30895266,4.84,772,5040.041667,9239.0,46.7,0.0,0,0,0,Approved
17129,1,major_purchase,0.0714,154.7,11.49272276,8.33,752,7350.0,28209.0,58.4,0.0,0,0,0,Approved
17130,1,all_other,0.0751,311.1,11.45105006,5.96,802,4560.041667,202.0,1.3,2.0,0,0,0,Approved
17131,1,major_purchase,0.1099,769.28,12.20607265,0.67,807,4710.0,0.0,0,1.0,0,0,0,Approved
17132,1,debt_consolidation,0.0714,278.46,11.50287513,10.04,787,6781.041667,17107.0,35.6,0.0,0,0,0,Approved
17133,1,small_business,0.1273,671.33,11.81303006,7.91,747,6316.041667,15864.0,96.9,1.0,0,0,0,Approved
17134,1,debt_consolidation,0.1385,613.87,10.90595598,13.59,692,4170.041667,19994.0,49.4,0.0,0,0,1,Review
17135,1,all_other,0.1273,201.4,11.00209984,12.8,682,3030.041667,7088.0,63.3,0.0,0,1,0,Review
17136,1,credit_card,0.1645,636.8,12.61153775,6.77,717,3870.041667,31244.0,20.8,3.0,0,0,0,Approved
17137,1,small_business,0.1273,411.19,10.81977828,16.63,697,3781.041667,6873.0,41.9,0.0,0,1,0,Review
17138,1,small_business,0.1273,268.53,11.05089001,15.26,727,5670.041667,33274.0,97.9,2.0,0,0,0,Approved
17139,1,debt_consolidation,0.1025,404.81,11.05089001,11.77,732,5250.041667,3427.0,16.2,1.0,0,0,0,Approved
17140,1,debt_consolidation,0.1385,252.37,9.852194258,12.44,682,3390.041667,10619.0,94,3.0,0,0,0,Review
17141,1,home_improvement,0.1099,818.38,12.10071213,0.07,797,6840.041667,0.0,0,0.0,0,0,0,Approved
17142,1,debt_consolidation,0.1385,255.78,10.96127785,14.33,682,4050.0,4955.0,88.5,1.0,0,0,0,Review
17143,1,all_other,0.1422,342.85,10.49127422,3.83,697,3570.041667,344.0,34.4,3.0,2,0,1,Review
17144,1,debt_consolidation,0.0988,483.16,11.08214255,6.76,757,6930.0,16223.0,22.9,0.0,0,0,0,Approved
17145,1,debt_consolidation,0.1062,468.86,10.49127422,22.43,722,2790.041667,10899.0,84.5,0.0,0,0,1,Approved
17146,1,debt_consolidation,0.1348,237.47,10.81977828,11.09,677,3090.041667,6923.0,65.9,0.0,0,0,0,Review
17147,1,credit_card,0.1348,61.07,13.142166,1.3,667,1869.0,10201.0,65,0.0,0,0,0,Review
17148,1,debt_consolidation,0.1062,814.0,11.91839057,3.45,792,8250.041667,42863.0,0,1.0,0,0,0,Approved
17149,1,debt_consolidation,0.1311,674.9,11.40756495,11.6,707,4803.0,35052.0,61.1,3.0,0,0,0,Approved
17150,1,debt_consolidation,0.1533,87.08,10.46310334,4.22,672,1530.0,0.0,0,1.0,0,0,0,Review
17151,1,all_other,0.0788,375.37,11.69524702,19.6,747,5100.0,46882.0,29.6,0.0,0,0,0,Approved
17152,1,debt_consolidation,0.0788,312.81,11.35040654,4.48,762,3750.041667,86.0,0.2,0.0,0,0,0,Approved
17153,1,major_purchase,0.1025,161.93,10.40426284,1.42,727,4470.0,245.0,30.6,1.0,0,0,0,Approved
17154,1,debt_consolidation,0.1311,269.96,10.59663473,17.82,702,6714.041667,20155.0,59.6,1.0,0,0,0,Approved
17155,1,all_other,0.1136,789.87,11.74403719,24.7,727,9240.041667,47360.0,79.9,1.0,0,0,0,Approved
17156,1,all_other,0.1422,126.86,9.769773286,3.36,707,1260.041667,1605.0,45.9,0.0,0,0,0,Approved
17157,1,home_improvement,0.1136,138.23,11.1844214,10.57,687,3365.0,5634.0,30.5,0.0,0,0,0,Review
17158,1,credit_card,0.1311,472.43,11.19821472,21.34,692,3450.041667,17457.0,71.3,0.0,0,0,0,Review
17159,1,debt_consolidation,0.1025,60.73,10.08580911,10.81,702,3090.041667,1338.0,38.2,0.0,0,0,0,Approved
17160,1,debt_consolidation,0.1273,335.67,11.02516511,19.64,692,3030.041667,6486.0,75.4,0.0,0,0,0,Review
17161,1,debt_consolidation,0.1533,417.94,11.51292546,20.48,667,8011.0,88599.0,60.9,3.0,1,0,0,Review
17162,1,debt_consolidation,0.1496,866.16,11.04132055,18.5,702,2760.041667,16641.0,44.6,2.0,0,0,0,Approved
17163,1,all_other,0.0788,544.28,11.98292909,8.12,772,7710.0,8062.0,8.1,1.0,0,0,0,Approved
17164,1,debt_consolidation,0.1904,916.95,11.46163217,16.03,712,5640.041667,33894.0,99.4,0.0,0,0,0,Approved
